Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,language,num_pages,num_ratings,num_reviews,avg_rating,year,series_name,series_vol
3340,3345,1968: The Year That Rocked the World,Mark Kurlansky,,"Brings to teeming life the cultural and political history of the pivotal year of 1968, when television's influence on global events first became apparent, and spontaneous uprisings occurred simultaneously around the world.,To some, 1968 was the year of sex, drugs, and rock and roll. Yet it was also the year of the Martin Luther King, Jr., and Bobby Kennedy assassinations; the riots at the Democratic National Convention in Chicago; Prague Spring; the antiwar movement and the Tet Offensive; Black Power; the generation gap; avant-garde theater; the upsurge of the women's movement; and the beginning of the end for the Soviet Union.,In this monumental book, Mark Kurlansky brings to teeming life the cultural and political history of that pivotal year, when television's influence on global events first became apparent, and spontaneous uprisings occurred simultaneously around the world. Encompassing the diverse realms of youth and music, politics and war, economics and the media, 1968 shows how twelve volatile months transformed who we were as a people–and led us to where we are today.","History,Nonfiction,Politics,North American Hi...,American History,Audiobook,World History,Music,Historical,Sociology,War",,Unknown,English,480.0,2657.0,338.0,3.8,2005,,
8926,8825,1985,Anthony Burgess,,"Ingenious, chilling and darkly comic, 1985 combines a devastating critique of Orwell's 1984 with a terrifying vision of the future. As memorable as A Clockwork Orange, it is as powerful and unsettling as anything Burgess has written. First published in 1978, its thoughts and ideas still hold very true today.","Fiction,Science Fiction,Dystopia,Politics,Classics,European Literature,British Literature,Literature,Novels,20th Century,Writing,Essays",,Unknown,English,272.0,1116.0,86.0,3.49,1978,,
13221,13137,1st to Die,"James Patterson,James Patterson",Women's Murder Club #1,"James Patterson, bestselling author of the Alex Cross novels Along Came a Spider, Kiss the Girls, and Pop Goes the Weasel, offers the first of a new series dubbed The Women's Murder Club, featuring a four-woman team that occasionally works outside the system. None of the gritty darkness or frenzied action is lost in 1st to Die, although the female protagonists offer an even deeper emotional context to this suspense thriller.,Inspector Lindsay Boxer of the San Francisco Police Department suddenly finds herself in the middle of two horrifying situations: The first is that she's just learned she has an often-fatal blood disease. The second is a double homicide case she is now heading up that involves the murder of newlyweds on their wedding night. Burdened with Chris Raleigh, a new partner reassigned from the mayor's office, Lindsay finds that she has too much to deal with and turns to her best friend, Claire, the head ME on the case. Claire offers helpful advice and human, friendly contact amid a job filled with violence, cruelty, and fear.,Soon a fledgling newspaper reporter, Cindy, makes contact with Lindsay looking for a career-making story. Although Lindsay can't officially comment on the case, the two women form a rapport, and Cindy joins Lindsay and Claire for their weekly meeting. When a second pair of newlyweds is murdered, and later a third, the investigation leads to a prominent crime writer, Nicholas Jenks, who has a history of spousal abuse and a predilection for kinky, dangerous sex games. With the help of an understanding assistant D.A., Jill Bernhardt, Lindsay tries to make a case against Jenks, who even had an affair with one of the slain women. Eventually Jill joins the Murder Club, and the four ladies share private interdepartmental information in an effort to track and stop the killer before he strikes again.,The major subplot -- Lindsay's facing up to her illness even while she learns to fall in love again -- carefully compensates for the novel's coarse scenes of brutality. Lindsay Boxer is't merely an obsessed cop trailing a maniac; she's also a terrified woman confronting the onslaught of disease. The story lines balance out to show us the true mettle of someone who puts the safety of others before her own.,Again, Patterson's skill for producing furiously paced fiction are evident as the novel breezes by rapidly. The short chapters keep the narrative leaping with increasingly taut plot elements, but there's an emotional commitment that makes our protagonist even more amiable and involving. 1st to Die is a novel that works as an intense series of character portraits that will leave the reader touched and delighted.,--Tom Piccirilli","Mystery,Fiction,Crime,Thriller,Mystery Thriller,Suspense,Murder Mystery,Audiobook,Detective,Adult",,"Lindsay Boxer,Claire Washburn,Jill Bernhardt,Cindy Thomas,Warren Jacobi",English,424.0,303243.0,6553.0,4.08,2005,Women's Murder Club,1
5015,5013,2007 Physicians' Desk Reference,Physicians' Desk Reference,,"s/t: Your Complete Print & Electonic Drug Information Solution,The 61st edition contains more than 3,000 pages?our most comprehensive edition ever Our new format allows dramatically improved readability and easier access to the information you need now. You?ll find the most complete data on more than 4,000 drugs by brand and generic name both in the same convenient index, manufacturer, and product category. Your 2007 PDR provides usage information and warnings, drug interactions, plus more than 2,000 full-size, full-color photos cross-referenced to the drug. You will also find: > Phonetic spelling for each listing > A key to controlled substances > Dosages > Clinical pharmacology > FDA use-in-pregnancy ratings > Adverse reactions > Contraindications > Pediatric use > And all other FDA-required information","Medical,Reference,Health,Science,Nonfiction,Textbooks",,Unknown,English,3000.0,99.0,4.0,4.42,2006,,
14691,14609,"201 Icebreakers: group mixers, warm-ups, energizers, and playful activities",Edie West,,Unknown,Education,,Unknown,English,464.0,44.0,3.0,3.8,1996,,
14873,14791,2012: Mayan Year of Destiny,Adrian Geoffrey Gilbert,,"Renowned author and adventurer Adrian Gilberts bestselling book explores the Mayan prophecy in which time ends at midnight, December 21, 2012. Traveling to the ancient lands of the Maya, Gilbert discovers the origins and mechanics of the Mayan Calendar and comes to some surprising conclusions about its meaning. Find out why the year 2012 is predicted to be a year of extreme yet positive changes. Gilberts groundbreaking work is read in its entirety by voice-talent Art Ray. Set of 12 audio CDs plus a bonus CD of photos and diagrams.",Nonfiction,,Unknown,English,305.0,22.0,5.0,2.86,2006,,
1812,1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,,"Read Daniel Pinchbeck's posts on the Penguin Blog,Cross James Merrill, H. P. Lovecraft, and Carlos Castaneda -each imbued with a twenty-first-century aptitude for quantum theory and existential psychology-and you get the voice of Daniel Pinchbeck. And yet, nothing quite prepares us for the lucidity, rationale, and informed audacity of this seeker, skeptic, and cartographer of hidden realms.,Throughout the 1990s, Pinchbeck had been a member of New York's literary select. He wrote for publications such as \The New York Times Magazine,\ \Esquire,\ and \Harper's Bazaar.\ His first book, \Breaking Open the Head,\ was heralded as the most significant on psychedelic experimentation since the work of Terence McKenna.,But slowly something happened: Rather than writing from a journalistic remove, Pinchbeck-his literary powers at their peak-began to participate in the shamanic and metaphysical belief systems he was encountering. As his psyche and body opened to new experience, disparate threads and occurrences made sense like never before: Humanity, every sign pointed, is precariously balanced between greater self-potential and environmental disaster. The Mayan calendar's \end date\ of 2012 seems to define our present age: It heralds the end of one way of existence and the return of another, in which the serpent god Quetzalcoatl reigns anew, bringing with him an unimaginably ancient-yet, to us, wholly new-way of living.,A result not just of study but also of participation, \2012\ tells the tale of a single man in whose trials we ultimately recognize our own hopes and anxieties about modern life.","Nonfiction,Spirituality,Philosophy,Religion,History,Occult,Cultural,New Age,Metaphysics,Anthropology",,Quetzalcoatl,English,408.0,1711.0,281.0,3.42,2006,,
14871,14789,"2012: You Have A Choice!: Archangelic Answers And Practices For The Quantum Leap (Self-Ascension Series, Volume 2","Sri Ram Kaa,Kira Raa",,"Often, in our everyday lives we are exposed to an unlimited amount of negativity and gloom. In \2012: You Have A Choice\, we are given the space, permission, and framework in which to let the truth and joy of our soul finally wake up. Wherever one is in their belief system, on whatever level one is seeking, \2012: You Have A Choice\ is relevant - from dealing with fear, to living in joy, to in-depth discussions on mind blowing cosmological and otherworldly discourses.",Unknown,,Unknown,English,262.0,16.0,1.0,3.38,2006,,
1111,1113,21 Things I Wish My Broker Had Told Me: Practical Advice for New Real Estate Professionals,Frank Cook,,Unknown,"Business,Reference",,Unknown,English,200.0,98.0,6.0,3.58,2002,,
2264,2267,23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory,"John Wilcockson,Graham   Watson",,"Taking place over twenty-three days in July and across more than 2,100 miles of smooth blacktop, rough cobblestones, and punishing mountain terrain, the Tour de France is the most grueling sports event in the world. And in 2004, five-time champion Lance Armstrong set out to achieve what no other cyclist in the 100-year history of the race had ever done: win a sixth Tour de France.Armstrong had four serious challengers who wanted nothing more than to deny the man the French call,from achieving his goal. The major threat among them was the only other former Tour de France champion in last year's race, Germany's Jan Ullrich-,. But when the race was over, Lance Armstrong once again wore the yellow jersey of victory.","Sports,Cycling,Biography,Nonfiction,Fitness",,Unknown,English,344.0,423.0,28.0,3.67,2005,,
